Cell_lable,NumberOfDivision
2243,NaN
2244,3
2245,NaN
2246,4
2247,NaN
2248,3
2249,NaN
2250,NaN
2251,NaN
2252,NaN
2253,5
2254,4
2255,3
2256,NaN
2257,NaN
2258,NaN
2259,NaN
2260,NaN
2261,4
2262,NaN
2263,NaN
2264,NaN
2265,NaN
2266,NaN
2267,NaN
2268,6
2269,NaN
2270,NaN
2271,NaN
2272,4
2273,NaN
2274,NaN
2275,NaN
2276,NaN
2277,NaN
2278,2
2279,NaN
2280,NaN
2281,NaN
2282,NaN
2283,NaN
2284,NaN
2285,NaN
2286,NaN
2287,NaN
2288,NaN
2289,NaN
2290,NaN
2291,NaN
2292,NaN
2293,NaN
2294,NaN
2295,3
2296,NaN
2297,NaN
2298,NaN
2299,NaN
2300,NaN
2301,NaN
2302,NaN
2303,NaN
2304,NaN
2305,NaN
2306,NaN
2307,NaN
2308,NaN
2309,NaN
2310,NaN
2311,NaN
2312,NaN
2313,2
2314,NaN
2315,NaN
2316,NaN
2317,NaN
2318,NaN
2319,NaN
2320,NaN
2321,NaN
2322,NaN
2323,8
2324,2
2325,NaN
2326,NaN
2327,NaN
2328,2
2329,NaN
2330,NaN
2331,3
2332,NaN
2333,3
2334,NaN
2335,2
2336,NaN
2337,78
2338,NaN
2339,NaN
2340,5
2341,NaN
2342,NaN
2343,NaN
2344,2
2345,NaN
2346,NaN
2347,NaN
2348,NaN
2349,NaN
2350,NaN
2351,NaN
2352,NaN
2353,NaN
2354,NaN
2355,NaN
2356,7
2357,NaN
2358,NaN
2359,4
2360,NaN
2361,NaN
2362,NaN
2363,NaN
2364,NaN
2365,NaN
2366,NaN
2367,NaN
2368,NaN
2369,NaN
2370,2
2371,NaN
2372,4
2373,NaN
2374,4
2375,NaN
2376,NaN
2377,NaN
2378,NaN
2379,NaN
2380,NaN
2381,NaN
2382,NaN
2383,NaN
2384,NaN
2385,NaN
2386,NaN
2387,NaN
2388,2
2389,NaN
2390,2
2391,NaN
2392,NaN
2393,NaN
2394,4
2395,NaN
2396,NaN
2397,NaN
2398,NaN
2399,NaN
2400,NaN
2401,NaN
2402,NaN
2403,NaN
2404,NaN
2405,NaN
2406,NaN
2407,NaN
2408,NaN
2409,NaN
2410,NaN
2411,NaN
2412,NaN
2413,NaN
2414,NaN
2415,NaN
2416,NaN
2417,NaN
2418,3
2419,NaN
2420,NaN
2421,NaN
2422,2
2423,NaN
2424,NaN
2425,NaN
2426,NaN
2427,NaN
2428,NaN
2429,NaN
2430,NaN
2431,NaN
2432,3
2433,NaN
2434,NaN
2435,NaN
2436,NaN
2437,NaN
2438,NaN
2439,NaN
2440,NaN
2441,5
2442,NaN
2443,NaN
2444,NaN
2445,NaN
2446,NaN
2447,NaN
2448,NaN
2449,NaN
2450,NaN
2451,NaN
2452,NaN
2453,NaN
2454,NaN
2455,NaN
2456,NaN
2457,NaN
2458,NaN
2459,NaN
2460,NaN
2461,NaN
2462,NaN
2463,NaN
2464,NaN
2465,NaN
2466,3
2467,NaN
2468,NaN
2469,NaN
2470,NaN
2471,2
2472,NaN
2473,NaN
2474,NaN
2475,NaN
2476,NaN
2477,NaN
2478,NaN
2479,NaN
2480,NaN
2481,NaN
2482,5
2483,NaN
2484,NaN
2485,NaN
2486,NaN
2487,NaN
2488,NaN
2489,NaN
2490,NaN
2491,NaN
2492,NaN
2493,NaN
2494,NaN
2495,NaN
2496,NaN
2497,NaN
2498,NaN
2499,NaN
2500,NaN
2501,NaN
2502,NaN
2503,NaN
2504,NaN
2505,NaN
2506,NaN
2507,NaN
2508,NaN
2509,NaN
2510,NaN
2511,NaN
2512,NaN
2513,2
2514,NaN
2515,NaN
2516,NaN
2517,5
2518,NaN
2519,NaN
2520,NaN
2521,NaN
2522,7
2523,NaN
2524,NaN
2525,2
2526,NaN
2527,NaN
2528,NaN
2529,NaN
2530,NaN
2531,NaN
2532,NaN
2533,NaN
2534,NaN
2535,NaN
2536,4
2537,NaN
2538,NaN
2539,NaN
2540,NaN
2541,NaN
2542,NaN
2543,NaN
2544,NaN
2545,NaN
2546,NaN
2547,7
2548,NaN
2549,NaN
2550,NaN
2551,NaN
2552,NaN
2553,5
2554,NaN
2555,NaN
2556,23
2557,NaN
2558,NaN
2559,NaN
2560,NaN
2561,NaN
2562,NaN
2563,NaN
2564,NaN
2565,NaN
2566,NaN
2567,NaN
2568,NaN
2569,NaN
2570,NaN
2571,NaN
2572,NaN
2573,NaN
2574,NaN
2575,NaN
2576,NaN
2577,NaN
2578,NaN
2579,NaN
2580,NaN
2581,3
2582,NaN
2583,11
2584,NaN
2585,NaN
2586,NaN
2587,NaN
2588,2
2589,NaN
2590,4
2591,NaN
2592,NaN
2593,2
2594,NaN
2595,NaN
2596,NaN
2597,2
2598,NaN
2599,NaN
2600,4
2601,NaN
2602,NaN
2603,NaN
2604,NaN
2605,NaN
2606,NaN
2607,NaN
2608,NaN
2609,NaN
2610,7
2611,NaN
2612,NaN
2613,2
2614,NaN
2615,NaN
2616,NaN
2617,NaN
2618,NaN
2619,3
2620,NaN
2621,NaN
2622,NaN
2623,2
2624,NaN
2625,NaN
2626,33
2627,NaN
2628,3
2629,NaN
2630,NaN
2631,4
2632,10
2633,NaN
2634,NaN
2635,NaN
2636,NaN
2637,2
2638,NaN
2639,NaN
2640,NaN
2641,NaN
2642,NaN
2643,NaN
2644,5
2645,NaN
2646,2
2647,38
2648,NaN
2649,NaN
2650,NaN
2651,NaN
2652,NaN
2653,5
2654,NaN
2655,NaN
2656,NaN
2657,NaN
2658,NaN
2659,NaN
2660,NaN
2661,NaN
2662,5
2663,2
2664,NaN
2665,NaN
2666,NaN
2667,NaN
2668,3
2669,6
2670,NaN
2671,3
2672,9
2673,7
2674,NaN
2675,NaN
2676,3
2677,2
2678,NaN
2679,NaN
2680,NaN
2681,NaN
2682,NaN
2683,NaN
2684,17
2685,NaN
2686,NaN
2687,15
2688,NaN
2689,NaN
2690,NaN
2691,NaN
2692,2
2693,NaN
2694,NaN
2695,NaN
2696,2
2697,NaN
2698,NaN
2699,11
2700,7
2701,NaN
2702,NaN
2703,NaN
2704,NaN
2705,NaN
2706,NaN
2707,NaN
2708,NaN
2709,NaN
2710,2
2711,NaN
2712,NaN
2713,NaN
2714,NaN
2715,NaN
2716,NaN
2717,NaN
2718,NaN
2719,NaN
2720,NaN
2721,NaN
2722,NaN
2723,NaN
2724,NaN
2725,NaN
2726,NaN
2727,NaN
2728,NaN
2729,19
2730,2
2731,NaN
2732,NaN
2733,9
2734,NaN
2735,NaN
2736,NaN
2737,NaN
2738,11
2739,NaN
2740,NaN
2741,7
2742,NaN
2743,13
2744,30
2745,NaN
2746,NaN
2747,NaN
2748,NaN
2749,NaN
2750,2
2751,NaN
2752,NaN
2753,2
2754,NaN
2755,NaN
2756,32
2757,NaN
2758,NaN
2759,NaN
2760,NaN
2761,NaN
2762,NaN
2763,NaN
2764,NaN
2765,NaN
2766,NaN
2767,2
2768,NaN
2769,NaN
2770,NaN
2771,NaN
2772,NaN
2773,NaN
2774,NaN
2775,NaN
2776,NaN
2777,NaN
2778,3
2779,NaN
2780,4
2781,NaN
2782,NaN
2783,NaN
2784,NaN
2785,4
2786,NaN
2787,2
2788,NaN
2789,NaN
2790,NaN
2791,NaN
2792,NaN
2793,NaN
2794,NaN
2795,NaN
2796,NaN
2797,NaN
2798,NaN
2799,NaN
2800,NaN
2801,3
2802,3
2803,NaN
2804,6
2805,NaN
2806,2
2807,NaN
2808,NaN
2809,4
2810,NaN
2811,NaN
2812,NaN
2813,NaN
2814,NaN
2815,NaN
2816,2
2817,NaN
2818,2
2819,NaN
2820,NaN
2821,NaN
2822,NaN
2823,NaN
2824,NaN
2825,NaN
2826,NaN
2827,NaN
2828,NaN
2829,NaN
2830,NaN
2831,NaN
2832,3
2833,19
2834,NaN
2835,NaN
2836,NaN
2837,NaN
2838,NaN
2839,NaN
2840,NaN
2841,NaN
2842,NaN
2843,NaN
2844,NaN
2845,NaN
2846,7
2847,NaN
2848,4
2849,NaN
2850,NaN
2851,NaN
2852,20
2853,NaN
2854,NaN
2855,NaN
2856,84
2857,NaN
2858,NaN
2859,NaN
2860,3
2861,NaN
2862,NaN
2863,NaN
2864,NaN
2865,NaN
2866,NaN
2867,NaN
2868,NaN
2869,NaN
2870,NaN
2871,NaN
2872,NaN
2873,NaN
2874,NaN
2875,NaN
2876,NaN
2877,9
2878,NaN
2879,NaN
2880,NaN
2881,NaN
2882,8
2883,NaN
2884,NaN
2885,NaN
2886,NaN
2887,NaN
2888,NaN
2889,NaN
2890,NaN
2891,NaN
2892,NaN
2893,NaN
2894,NaN
2895,NaN
2896,NaN
2897,NaN
2898,NaN
2899,NaN
2900,NaN
2901,NaN
2902,NaN
2903,NaN
2904,NaN
2905,6
2906,NaN
2907,NaN
2908,NaN
2909,NaN
2910,NaN
2911,37
2912,NaN
2913,NaN
2914,2
2915,NaN
2916,5
2917,NaN
2918,NaN
2919,5
2920,4
2921,NaN
2922,NaN
2923,NaN
2924,NaN
2925,3
2926,4
2927,NaN
2928,NaN
2929,NaN
2930,NaN
2931,NaN
2932,NaN
2933,2
2934,NaN
2935,NaN
2936,NaN
2937,NaN
2938,2
2939,NaN
2940,NaN
2941,NaN
2942,NaN
2943,NaN
2944,NaN
2945,NaN
2946,NaN
2947,2
2948,NaN
2949,NaN
2950,NaN
2951,NaN
2952,NaN
2953,NaN
2954,2
2955,NaN
2956,NaN
2957,NaN
2958,5
2959,NaN
2960,2
2961,NaN
2962,NaN
2963,NaN
2964,NaN
2965,NaN
2966,NaN
2967,NaN
2968,NaN
2969,8
2970,NaN
2971,2
2972,NaN
2973,NaN
2974,NaN
2975,NaN
2976,NaN
2977,NaN
2978,NaN
2979,NaN
2980,2
2981,NaN
2982,NaN
2983,NaN
2984,2
2985,NaN
2986,NaN
2987,NaN
2988,NaN
2989,NaN
2990,NaN
2991,NaN
2992,NaN
2993,2
2994,NaN
2995,3
2996,NaN
2997,NaN
2998,NaN
2999,4
3000,8
3001,NaN
3002,NaN
3003,NaN
3004,NaN
3005,9
3006,NaN
3007,NaN
3008,NaN
3009,NaN
3010,NaN
3011,NaN
3012,7
3013,NaN
3014,NaN
3015,NaN
3016,NaN
3017,NaN
3018,2
3019,NaN
3020,NaN
3021,2
3022,NaN
3023,NaN
3024,NaN
3025,NaN
3026,2
3027,NaN
3028,NaN
3029,NaN
3030,NaN
3031,NaN
3032,NaN
3033,4
3034,5
3035,NaN
3036,NaN
3037,3
3038,NaN
3039,NaN
3040,NaN
3041,NaN
3042,NaN
3043,NaN
3044,NaN
3045,12
3046,NaN
3047,NaN
3048,NaN
3049,NaN
3050,NaN
3051,NaN
3052,NaN
3053,NaN
3054,NaN
3055,NaN
3056,NaN
3057,NaN
3058,NaN
3059,NaN
3060,NaN
3061,NaN
3062,NaN
3063,NaN
3064,NaN
3065,13
3066,NaN
3067,NaN
3068,NaN
3069,NaN
3070,NaN
3071,NaN
3072,NaN
3073,4
3074,NaN
3075,NaN
3076,NaN
3077,NaN
3078,NaN
3079,NaN
3080,5
3081,NaN
3082,NaN
3083,NaN
3084,NaN
3085,5
3086,2
3087,NaN
3088,NaN
3089,NaN
3090,NaN
3091,NaN
3092,NaN
3093,NaN
3094,3
3095,NaN
3096,NaN
3097,NaN
3098,NaN
3099,NaN
3100,NaN
3101,5
3102,NaN
3103,NaN
3104,NaN
3105,NaN
3106,NaN
3107,NaN
3108,NaN
3109,NaN
3110,NaN
3111,NaN
3112,NaN
3113,NaN
3114,NaN
3115,2
3116,NaN
3117,NaN
3118,NaN
3119,NaN
3120,NaN
3121,NaN
3122,9
3123,NaN
3124,NaN
3125,NaN
3126,NaN
3127,NaN
3128,NaN
3129,NaN
3130,NaN
3131,NaN
3132,NaN
3133,NaN
3134,NaN
3135,NaN
3136,NaN
3137,NaN
3138,NaN
3139,NaN
3140,NaN
3141,NaN
3142,NaN
3143,NaN
3144,NaN
3145,NaN
3146,NaN
3147,NaN
3148,2
3149,NaN
3150,NaN
3151,NaN
3152,3
3153,7
3154,4
3155,NaN
3156,NaN
3157,NaN
3158,NaN
3159,NaN
3160,NaN
3161,NaN
3162,NaN
3163,NaN
3164,NaN
3165,NaN
3166,NaN
3167,NaN
3168,NaN
3169,NaN
3170,NaN
3171,NaN
3172,4
3173,NaN
3174,NaN
3175,NaN
3176,NaN
3177,NaN
3178,3
3179,NaN
3180,56
3181,NaN
3182,NaN
3183,NaN
3184,NaN
3185,NaN
3186,4
3187,NaN
3188,NaN
3189,3
3190,4
3191,NaN
3192,2
3193,NaN
3194,3
3195,NaN
3196,NaN
3197,2
3198,NaN
3199,NaN
3200,NaN
3201,NaN
3202,NaN
3203,NaN
3204,NaN
3205,2
3206,NaN
3207,NaN
3208,NaN
3209,NaN
3210,NaN
3211,NaN
3212,NaN
3213,NaN
3214,NaN
3215,7
3216,NaN
3217,NaN
3218,NaN
3219,NaN
3220,NaN
3221,NaN
3222,NaN
3223,5
3224,NaN
3225,3
3226,4
3227,NaN
3228,3
3229,NaN
3230,NaN
3231,NaN
3232,NaN
3233,NaN
3234,NaN
3235,5
3236,NaN
3237,NaN
3238,12
3239,NaN
3240,NaN
3241,NaN
3242,NaN
3243,NaN
3244,2
3245,NaN
3246,NaN
3247,2
3248,NaN
3249,3
3250,NaN
3251,NaN
3252,NaN
3253,2
3254,NaN
3255,4
3256,NaN
3257,7
3258,2
3259,27
3260,NaN
3261,NaN
3262,NaN
3263,NaN
3264,NaN
3265,NaN
3266,NaN
3267,NaN
3268,NaN
3269,NaN
3270,NaN
3271,NaN
3272,NaN
3273,NaN
3274,NaN
3275,NaN
3276,6
3277,NaN
3278,NaN
3279,NaN
3280,4
3281,7
3282,NaN
3283,NaN
3284,NaN
3285,10
3286,7
3287,NaN
3288,10
3289,NaN
3290,NaN
3291,NaN
3292,6
3293,NaN
3294,NaN
3295,NaN
3296,NaN
3297,3
3298,NaN
3299,NaN
3300,NaN
3301,NaN
3302,NaN
3303,8
3304,2
3305,NaN
3306,NaN
3307,2
3308,NaN
3309,2
3310,3
3311,NaN
3312,NaN
3313,NaN
3314,6
3315,NaN
3316,NaN
3317,NaN
3318,NaN
3319,14
3320,NaN
3321,NaN
3322,2
3323,NaN
3324,NaN
3325,NaN
3326,NaN
3327,NaN
3328,NaN
3329,3
3330,NaN
3331,NaN
3332,NaN
3333,NaN
3334,NaN
3335,NaN
3336,NaN
3337,2
3338,NaN
3339,NaN
3340,NaN
3341,NaN
3342,NaN
3343,NaN
3344,NaN
3345,2
3346,NaN
3347,NaN
3348,NaN
3349,NaN
3350,NaN
3351,NaN
3352,NaN
3353,5
3354,NaN
3355,NaN
3356,NaN
3357,NaN
3358,NaN
3359,2
3360,NaN
3361,NaN
3362,NaN
3363,NaN
3364,NaN
3365,2
3366,2
3367,NaN
3368,NaN
3369,4
3370,NaN
3371,NaN
3372,NaN
3373,5
3374,NaN
3375,NaN
3376,NaN
3377,2
3378,18
3379,NaN
3380,NaN
3381,2
3382,3
3383,NaN
3384,NaN
3385,NaN
3386,NaN
3387,NaN
3388,2
3389,NaN
3390,NaN
3391,NaN
3392,NaN
3393,NaN
3394,NaN
3395,NaN
3396,7
3397,NaN
3398,2
3399,NaN
3400,53
3401,NaN
3402,NaN
3403,NaN
3404,NaN
3405,NaN
3406,NaN
3407,NaN
3408,NaN
3409,NaN
3410,NaN
3411,NaN
3412,NaN
3413,NaN
3414,NaN
3415,2
3416,8
3417,NaN
3418,NaN
3419,2
3420,4
3421,5
3422,NaN
3423,NaN
3424,NaN
3425,NaN
3426,NaN
3427,11
3428,NaN
3429,NaN
3430,NaN
3431,NaN
3432,2
3433,NaN
3434,NaN
3435,NaN
3436,9
3437,3
3438,NaN
3439,NaN
3440,5
3441,4
3442,NaN
3443,NaN
3444,NaN
3445,3
3446,NaN
3447,NaN
3448,NaN
3449,NaN
3450,NaN
3451,NaN
3452,NaN
3453,2
3454,NaN
3455,NaN
3456,2
3457,NaN
3458,NaN
3459,NaN
3460,NaN
3461,2
3462,NaN
3463,3
3464,NaN
3465,NaN
3466,NaN
3467,NaN
3468,3
3469,NaN
3470,NaN
3471,4
3472,NaN
3473,2
3474,NaN
3475,NaN
3476,NaN
3477,9
3478,NaN
3479,NaN
3480,NaN
3481,NaN
3482,3
3483,8
3484,NaN
3485,2
3486,2
3487,3
3488,NaN
3489,NaN
3490,2
3491,NaN
3492,NaN
3493,2
3494,NaN
3495,3
3496,NaN
3497,NaN
3498,NaN
3499,NaN
3500,NaN
3501,NaN
3502,NaN
3503,4
3504,NaN
3505,NaN
3506,4
3507,NaN
3508,NaN
3509,NaN
3510,NaN
3511,NaN
3512,NaN
3513,NaN
3514,NaN
3515,NaN
3516,NaN
3517,2
3518,3
3519,NaN
3520,NaN
3521,NaN
3522,NaN
3523,3
3524,2
3525,NaN
3526,NaN
3527,NaN
3528,NaN
3529,NaN
3530,NaN
3531,2
3532,6
3533,NaN
3534,18
3535,NaN
3536,NaN
3537,NaN
3538,2
3539,2
3540,NaN
3541,NaN
3542,NaN
3543,NaN
3544,NaN
3545,2
3546,NaN
3547,NaN
3548,NaN
3549,NaN
3550,NaN
3551,NaN
3552,2
3553,NaN
3554,NaN
3555,NaN
3556,NaN
3557,NaN
3558,NaN
3559,NaN
3560,NaN
3561,NaN
3562,7
3563,NaN
3564,NaN
3565,NaN
3566,NaN
3567,NaN
3568,NaN
3569,4
3570,NaN
3571,NaN
3572,2
3573,NaN
3574,13
3575,NaN
3576,NaN
3577,NaN
3578,2
3579,NaN
3580,NaN
3581,NaN
3582,NaN
3583,NaN
3584,NaN
3585,NaN
3586,NaN
3587,NaN
3588,10
3589,NaN
3590,NaN
3591,NaN
3592,NaN
3593,3
3594,NaN
3595,NaN
3596,NaN
3597,NaN
3598,NaN
3599,2
3600,NaN
3601,NaN
3602,NaN
3603,NaN
3604,NaN
3605,NaN
3606,NaN
3607,NaN
3608,NaN
3609,NaN
3610,NaN
3611,NaN
3612,NaN
3613,NaN
3614,2
3615,NaN
3616,10
3617,NaN
3618,NaN
3619,19
3620,4
3621,NaN
3622,NaN
3623,2
3624,4
3625,5
3626,NaN
3627,NaN
3628,NaN
3629,NaN
3630,3
3631,NaN
3632,3
3633,NaN
3634,2
3635,NaN
3636,NaN
3637,NaN
3638,NaN
3639,3
3640,NaN
3641,NaN
3642,2
3643,NaN
3644,39
3645,NaN
3646,NaN
3647,NaN
3648,NaN
3649,NaN
3650,NaN
3651,2
3652,NaN
3653,NaN
3654,22
3655,12
3656,NaN
3657,NaN
3658,NaN
3659,3
3660,NaN
3661,NaN
3662,NaN
3663,NaN
3664,NaN
3665,NaN
3666,NaN
3667,NaN
3668,NaN
3669,NaN
3670,NaN
3671,2
3672,2
3673,NaN
3674,NaN
3675,NaN
3676,NaN
3677,NaN
3678,NaN
3679,NaN
3680,NaN
3681,NaN
3682,NaN
3683,NaN
3684,NaN
3685,NaN
3686,NaN
3687,NaN
3688,NaN
3689,NaN
3690,NaN
3691,NaN
3692,NaN
3693,NaN
3694,6
3695,NaN
3696,NaN
3697,NaN
3698,NaN
3699,NaN
3700,NaN
3701,NaN
3702,NaN
3703,NaN
3704,NaN
3705,NaN
3706,NaN
3707,NaN
3708,5
3709,NaN
3710,NaN
3711,NaN
3712,NaN
3713,NaN
3714,NaN
3715,4
3716,NaN
3717,NaN
3718,NaN
3719,NaN
3720,NaN
3721,NaN
3722,NaN
3723,NaN
3724,NaN
3725,NaN
3726,NaN
3727,NaN
3728,2
3729,NaN
3730,NaN
3731,NaN
3732,NaN
3733,NaN
3734,NaN
3735,NaN
3736,NaN
3737,NaN
3738,NaN
3739,NaN
3740,NaN
3741,NaN
3742,NaN
3743,NaN
3744,NaN
3745,11
3746,NaN
3747,NaN
3748,NaN
3749,NaN
3750,NaN
3751,NaN
3752,NaN
3753,NaN
3754,8
3755,NaN
3756,NaN
3757,NaN
3758,NaN
3759,NaN
3760,NaN
3761,NaN
3762,22
3763,NaN
3764,NaN
3765,NaN
3766,NaN
3767,NaN
3768,NaN
3769,NaN
3770,NaN
3771,NaN
3772,NaN
3773,NaN
3774,NaN
3775,NaN
3776,NaN
3777,NaN
3778,NaN
3779,NaN
3780,NaN
3781,NaN
3782,NaN
3783,NaN
3784,NaN
3785,NaN
3786,NaN
3787,NaN
3788,NaN
3789,NaN
3790,NaN
3791,NaN
3792,NaN
3793,NaN
3794,NaN
3795,NaN
3796,NaN
3797,NaN
3798,NaN
3799,3
3800,NaN
3801,NaN
3802,NaN
3803,NaN
3804,NaN
3805,NaN
3806,NaN
3807,NaN
3808,NaN
3809,NaN
3810,34
3811,NaN
3812,NaN
3813,NaN
3814,NaN
3815,NaN
3816,NaN
3817,NaN
3818,NaN
3819,NaN
3820,NaN
3821,3
3822,NaN
3823,NaN
3824,NaN
3825,NaN
3826,NaN
3827,NaN
3828,NaN
3829,NaN
3830,NaN
3831,NaN
3832,NaN
3833,NaN
3834,NaN
3835,NaN
3836,NaN
3837,NaN
3838,NaN
3839,NaN
3840,NaN
3841,2
3842,NaN
3843,2
3844,NaN
3845,NaN
3846,NaN
3847,NaN
3848,3
3849,NaN
3850,NaN
3851,NaN
3852,NaN
3853,NaN
3854,NaN
3855,NaN
3856,NaN
3857,8
3858,NaN
3859,2
3860,NaN
3861,NaN
3862,NaN
3863,NaN
3864,NaN
3865,NaN
3866,NaN
3867,NaN
3868,NaN
3869,NaN
3870,NaN
3871,NaN
3872,NaN
3873,9
3874,NaN
3875,NaN
3876,NaN
3877,NaN
3878,NaN
3879,NaN
3880,NaN
3881,NaN
3882,2
3883,NaN
3884,2
3885,NaN
3886,NaN
3887,NaN
3888,NaN
3889,NaN
3890,6
3891,NaN
3892,NaN
3893,NaN
3894,9
3895,NaN
3896,NaN
3897,4
3898,NaN
3899,NaN
3900,NaN
3901,NaN
3902,NaN
3903,NaN
3904,4
3905,NaN
3906,6
3907,NaN
3908,NaN
3909,17
3910,NaN
3911,NaN
3912,NaN
3913,NaN
3914,NaN
3915,NaN
3916,NaN
3917,NaN
3918,NaN
3919,3
3920,NaN
3921,NaN
3922,7
3923,NaN
3924,NaN
3925,NaN
3926,NaN
3927,6
3928,3
3929,NaN
3930,NaN
3931,7
3932,6
3933,2
3934,NaN
3935,6
3936,NaN
3937,NaN
3938,NaN
3939,NaN
3940,NaN
3941,NaN
3942,NaN
3943,3
3944,NaN
3945,NaN
3946,40
3947,NaN
3948,NaN
3949,NaN
3950,2
3951,NaN
3952,NaN
3953,NaN
3954,NaN
3955,NaN
3956,NaN
3957,5
3958,NaN
3959,NaN
3960,NaN
3961,NaN
3962,4
3963,NaN
3964,22
3965,NaN
3966,NaN
3967,7
3968,NaN
3969,NaN
3970,NaN
3971,15
3972,NaN
3973,NaN
3974,NaN
3975,NaN
3976,3
3977,NaN
3978,NaN
3979,NaN
3980,2
3981,NaN
3982,NaN
3983,2
3984,NaN
3985,8
3986,NaN
3987,NaN
3988,40
3989,3
3990,NaN
3991,NaN
3992,NaN
3993,NaN
3994,NaN
3995,NaN
3996,3
3997,11
3998,NaN
3999,NaN
4000,4
4001,NaN
4002,8
4003,NaN
4004,NaN
4005,NaN
4006,NaN
4007,2
4008,NaN
4009,NaN
4010,NaN
4011,NaN
4012,NaN
4013,NaN
4014,NaN
4015,18
4016,NaN
4017,NaN
4018,NaN
4019,NaN
4020,NaN
4021,NaN
4022,NaN
4023,NaN
4024,NaN
4025,10
4026,NaN
4027,NaN
4028,NaN
4029,NaN
4030,3
4031,NaN
4032,NaN
4033,NaN
4034,NaN
4035,NaN
4036,NaN
4037,NaN
4038,NaN
4039,NaN
4040,NaN
4041,NaN
4042,NaN
4043,3
4044,NaN
4045,NaN
4046,3
4047,NaN
4048,NaN
4049,NaN
4050,NaN
4051,NaN
4052,NaN
4053,NaN
4054,2
4055,NaN
4056,NaN
4057,NaN
4058,NaN
4059,NaN
4060,NaN
4061,NaN
4062,NaN
4063,NaN
4064,NaN
4065,NaN
4066,4
4067,NaN
4068,NaN
4069,NaN
4070,NaN
4071,3
4072,NaN
4073,NaN
4074,NaN
4075,NaN
4076,NaN
4077,NaN
4078,NaN
4079,NaN
4080,NaN
4081,NaN
4082,NaN
4083,NaN
4084,NaN
4085,NaN
4086,NaN
4087,NaN
4088,NaN
4089,NaN
4090,NaN
4091,NaN
4092,NaN
4093,NaN
4094,NaN
4095,NaN
4096,NaN
4097,5
4098,NaN
4099,2
4100,NaN
4101,NaN
4102,16
4103,NaN
4104,NaN
4105,NaN
4106,2
4107,NaN
4108,NaN
4109,NaN
4110,NaN
4111,NaN
4112,NaN
4113,2
4114,NaN
4115,NaN
4116,NaN
4117,NaN
4118,NaN
4119,NaN
4120,NaN
4121,NaN
4122,NaN
4123,3
4124,NaN
4125,NaN
4126,NaN
4127,NaN
4128,NaN
4129,NaN
4130,NaN
4131,NaN
4132,NaN
4133,NaN
4134,NaN
4135,NaN
4136,NaN
4137,NaN
4138,NaN
4139,NaN
4140,NaN
4141,NaN
4142,NaN
4143,NaN
4144,NaN
4145,NaN
4146,NaN
4147,NaN
4148,NaN
4149,NaN
4150,2
4151,NaN
4152,NaN
4153,NaN
4154,NaN
4155,NaN
4156,3
4157,NaN
4158,NaN
4159,NaN
4160,10
4161,NaN
4162,NaN
4163,NaN
4164,NaN
4165,NaN
4166,NaN
4167,NaN
4168,NaN
4169,NaN
4170,NaN
4171,NaN
4172,3
4173,NaN
4174,NaN
4175,NaN
4176,NaN
4177,NaN
4178,NaN
4179,NaN
4180,2
4181,NaN
4182,NaN
4183,NaN
4184,NaN
4185,NaN
4186,NaN
4187,2
4188,NaN
4189,NaN
4190,NaN
4191,NaN
4192,NaN
4193,NaN
4194,NaN
4195,5
4196,2
4197,NaN
4198,NaN
4199,NaN
4200,NaN
4201,NaN
4202,NaN
4203,NaN
4204,NaN
4205,NaN
4206,2
4207,NaN
4208,NaN
4209,NaN
4210,NaN
4211,NaN
4212,NaN
4213,NaN
4214,NaN
4215,2
4216,NaN
4217,NaN
4218,NaN
4219,NaN
4220,2
4221,NaN
4222,NaN
4223,NaN
4224,NaN
4225,3
4226,NaN
4227,NaN
4228,NaN
4229,NaN
4230,NaN
4231,NaN
4232,10
4233,NaN
4234,4
4235,NaN
4236,3
4237,NaN
4238,NaN
4239,2
4240,NaN
4241,NaN
4242,NaN
4243,NaN
4244,NaN
4245,3
4246,2
4247,NaN
4248,NaN
4249,NaN
4250,NaN
4251,2
4252,NaN
4253,13
4254,NaN
4255,NaN
4256,NaN
4257,NaN
4258,NaN
4259,4
4260,NaN
4261,NaN
4262,NaN
4263,NaN
4264,NaN
4265,NaN
4266,3
4267,NaN
4268,NaN
4269,NaN
4270,NaN
4271,NaN
4272,NaN
4273,NaN
4274,2
4275,NaN
4276,NaN
4277,NaN
4278,NaN
4279,NaN
4280,NaN
4281,NaN
4282,NaN
4283,NaN
4284,NaN
4285,NaN
4286,NaN
4287,NaN
4288,NaN
4289,NaN
4290,NaN
4291,NaN
4292,2
4293,NaN
4294,NaN
4295,NaN
4296,NaN
4297,NaN
4298,NaN
4299,NaN
4300,NaN
4301,NaN
4302,NaN
4303,NaN
4304,NaN
4305,NaN
4306,3
4307,NaN
4308,NaN
4309,NaN
4310,NaN
4311,NaN
4312,NaN
4313,NaN
4314,NaN
4315,NaN
4316,NaN
4317,NaN
4318,NaN
4319,NaN
4320,NaN
4321,NaN
4322,NaN
4323,NaN
4324,NaN
4325,NaN
4326,NaN
4327,NaN
4328,4
4329,NaN
4330,NaN
4331,NaN
4332,NaN
4333,NaN
4334,NaN
4335,NaN
4336,NaN
4337,NaN
4338,NaN
4339,NaN
4340,NaN
4341,NaN
4342,NaN
4343,NaN
4344,NaN
4345,NaN
4346,NaN
